SAMPLE UTC,DECIMAL DAY,BX PLANETOCENTRIC,BY PLANETOCENTRIC,BZ PLANETOCENTRIC,INSTRUMENT RANGE,X,Y,Z
2016-08-01T00:03:42.505,214.002575301,        2.59,        1.83,       -5.78, 0.,  -6363793.335,   4997782.398,   -452502.763
2016-08-01T00:03:43.506,214.002586875,        2.48,        1.89,       -5.92, 0.,  -6362914.362,   4998901.414,   -452502.226
2016-08-01T00:03:44.506,214.002598449,        2.53,        1.85,       -5.85, 0.,  -6362035.193,   5000020.274,   -452501.689
2016-08-01T00:03:45.506,214.002610023,        2.28,        1.81,       -5.68, 0.,  -6361155.827,   5001138.981,   -452501.152
2016-08-01T00:03:46.506,214.002621597,        2.19,        1.76,       -5.58, 0.,  -6360276.265,   5002257.532,   -452500.615
2016-08-01T00:03:47.506,214.002633171,        2.28,        1.67,       -5.53, 0.,  -6359396.505,   5003375.929,   -452500.078
2016-08-01T00:03:48.506,214.002644745,        2.03,        1.50,       -5.57, 0.,  -6358516.549,   5004494.171,   -452499.541
2016-08-01T00:03:49.506,214.002656319,        1.69,        1.34,       -5.65, 0.,  -6357636.396,   5005612.259,   -452499.004
2016-08-01T00:03:50.505,214.002667893,        1.55,        1.27,       -5.61, 0.,  -6356756.047,   5006730.191,   -452498.467
2016-08-01T00:03:51.505,214.002679468,        1.32,        1.37,       -5.53, 0.,  -6355875.501,   5007847.969,   -452497.930
2016-08-01T00:03:52.505,214.002691042,        1.17,        1.40,       -5.53, 0.,  -6354994.759,   5008965.592,   -452497.393
2016-08-01T00:03:53.505,214.002702615,        1.35,        1.59,       -5.43, 0.,  -6354113.819,   5010083.060,   -452496.856
2016-08-01T00:03:54.505,214.002714188,        1.74,        1.77,       -5.22, 0.,  -6353232.684,   5011200.373,   -452496.319
2016-08-01T00:03:55.505,214.002725762,        2.11,        1.87,       -5.18, 0.,  -6352351.352,   5012317.531,   -452495.782
2016-08-01T00:03:56.506,214.002737337,        2.34,        1.86,       -5.16, 0.,  -6351469.824,   5013434.534,   -452495.245
2016-08-01T00:03:57.505,214.002748911,        2.45,        1.74,       -5.27, 0.,  -6350588.099,   5014551.382,   -452494.707
2016-08-01T00:03:58.506,214.002760485,        2.80,        1.69,       -5.16, 0.,  -6349706.178,   5015668.075,   -452494.170
2016-08-01T00:03:59.506,214.002772059,        2.96,        1.76,       -5.17, 0.,  -6348824.060,   5016784.613,   -452493.633
2016-08-01T00:04:00.506,214.002783633,        2.74,        1.80,       -5.21, 0.,  -6347941.746,   5017900.996,   -452493.096
2016-08-01T00:04:01.506,214.002795207,        2.79,        1.87,       -5.12, 0.,  -6347059.236,   5019017.224,   -452492.559
2016-08-01T00:04:02.506,214.002806781,        2.86,        1.84,       -5.13, 0.,  -6346176.530,   5020133.296,   -452492.022
2016-08-01T00:04:03.506,214.002818355,        2.83,        1.69,       -5.17, 0.,  -6345293.627,   5021249.213,   -452491.485
2016-08-01T00:04:04.505,214.002829929,        3.11,        1.71,       -5.07, 0.,  -6344410.528,   5022364.974,   -452490.948
2016-08-01T00:04:05.505,214.002841503,        3.34,        1.74,       -4.94, 0.,  -6343527.233,   5023480.581,   -452490.411
2016-08-01T00:04:06.505,214.002853077,        3.32,        1.72,       -4.81, 0.,  -6342643.741,   5024596.032,   -452489.874
2016-08-01T00:04:07.505,214.002864651,        3.18,        1.60,       -4.79, 0.,  -6341760.054,   5025711.328,   -452489.337
2016-08-01T00:04:08.505,214.002876225,        3.34,        1.63,       -4.66, 0.,  -6340876.170,   5026826.468,   -452488.800
2016-08-01T00:04:09.505,214.002887799,        3.37,        1.72,       -4.73, 0.,  -6339992.091,   5027941.453,   -452488.263
2016-08-01T00:04:10.505,214.002899374,        3.30,        1.78,       -4.71, 0.,  -6339107.815,   5029056.283,   -452487.726
2016-08-01T00:04:11.506,214.002910948,        3.16,        1.63,       -4.85, 0.,  -6338223.343,   5030170.957,   -452487.189
2016-08-01T00:04:12.506,214.002922522,        3.05,        1.53,       -5.00, 0.,  -6337338.675,   5031285.475,   -452486.652
2016-08-01T00:04:13.506,214.002934096,        2.88,        1.37,       -5.12, 0.,  -6336453.811,   5032399.838,   -452486.115
2016-08-01T00:04:14.506,214.002945670,        2.65,        1.35,       -5.12, 0.,  -6335568.752,   5033514.045,   -452485.578
2016-08-01T00:04:15.506,214.002957244,        2.68,        1.41,       -5.02, 0.,  -6334683.496,   5034628.096,   -452485.041
2016-08-01T00:04:16.506,214.002968818,        2.67,        1.38,       -5.02, 0.,  -6333798.045,   5035741.992,   -452484.504
2016-08-01T00:04:17.505,214.002980392,        2.73,        1.43,       -4.99, 0.,  -6332912.397,   5036855.732,   -452483.966
2016-08-01T00:04:18.505,214.002991966,        2.90,        1.55,       -5.01, 0.,  -6332026.554,   5037969.316,   -452483.429
2016-08-01T00:04:19.505,214.003003540,        2.87,        1.71,       -4.86, 0.,  -6331140.515,   5039082.745,   -452482.892
2016-08-01T00:04:20.505,214.003015114,        3.05,        1.84,       -4.59, 0.,  -6330254.280,   5040196.017,   -452482.355
2016-08-01T00:04:21.505,214.003026688,        3.21,        1.93,       -4.47, 0.,  -6329367.849,   5041309.135,   -452481.818
2016-08-01T00:04:22.505,214.003038262,        3.31,        2.02,       -4.35, 0.,  -6328481.223,   5042422.095,   -452481.281
2016-08-01T00:04:23.506,214.003049837,        3.34,        2.05,       -4.46, 0.,  -6327594.401,   5043534.900,   -452480.744
2016-08-01T00:04:24.505,214.003061411,        3.44,        2.10,       -4.44, 0.,  -6326707.383,   5044647.549,   -452480.207
2016-08-01T00:04:25.506,214.003072985,        3.40,        2.05,       -4.62, 0.,  -6325820.170,   5045760.042,   -452479.670
2016-08-01T00:04:26.506,214.003084559,        3.40,        1.92,       -4.81, 0.,  -6324932.761,   5046872.379,   -452479.133
2016-08-01T00:04:27.506,214.003096133,        3.24,        1.55,       -5.19, 0.,  -6324045.156,   5047984.560,   -452478.596
2016-08-01T00:04:28.506,214.003107707,        3.24,        1.43,       -5.35, 0.,  -6323157.356,   5049096.585,   -452478.059
2016-08-01T00:04:29.506,214.003119281,        3.49,        1.49,       -5.28, 0.,  -6322269.360,   5050208.454,   -452477.522
2016-08-01T00:04:30.506,214.003130855,        3.40,        1.40,       -5.38, 0.,  -6321381.169,   5051320.166,   -452476.985
2016-08-01T00:04:31.505,214.003142429,        3.28,        1.30,       -5.47, 0.,  -6320492.783,   5052431.722,   -452476.448
2016-08-01T00:04:32.505,214.003154003,        3.24,        1.34,       -5.49, 0.,  -6319604.201,   5053543.122,   -452475.911
2016-08-01T00:04:33.505,214.003165577,        3.33,        1.43,       -5.41, 0.,  -6318715.423,   5054654.366,   -452475.374
2016-08-01T00:04:34.505,214.003177151,        3.33,        1.41,       -5.45, 0.,  -6317826.450,   5055765.453,   -452474.837
2016-08-01T00:04:35.505,214.003188725,        3.31,        1.44,       -5.45, 0.,  -6316937.281,   5056876.385,   -452474.300
2016-08-01T00:04:36.505,214.003200299,        3.24,        1.34,       -5.54, 0.,  -6316047.918,   5057987.159,   -452473.763
2016-08-01T00:04:37.505,214.003211874,        3.23,        1.27,       -5.49, 0.,  -6315158.359,   5059097.778,   -452473.225
2016-08-01T00:04:38.506,214.003223448,        3.27,        1.22,       -5.40, 0.,  -6314268.605,   5060208.239,   -452472.688
2016-08-01T00:04:39.506,214.003235022,        3.35,        1.34,       -5.37, 0.,  -6313378.655,   5061318.545,   -452472.151
2016-08-01T00:04:40.506,214.003246596,        3.46,        1.42,       -5.36, 0.,  -6312488.510,   5062428.693,   -452471.614
2016-08-01T00:04:41.506,214.003258170,        3.41,        1.38,       -5.41, 0.,  -6311598.170,   5063538.686,   -452471.077
2016-08-01T00:04:42.506,214.003269744,        3.46,        1.34,       -5.46, 0.,  -6310707.635,   5064648.521,   -452470.540
2016-08-01T00:04:43.506,214.003281318,        3.36,        1.19,       -5.49, 0.,  -6309816.904,   5065758.201,   -452470.003
2016-08-01T00:04:44.505,214.003292892,        3.20,        1.09,       -5.53, 0.,  -6308925.979,   5066867.723,   -452469.466
2016-08-01T00:04:45.505,214.003304466,        3.21,        1.19,       -5.44, 0.,  -6308034.858,   5067977.089,   -452468.929
2016-08-01T00:04:46.505,214.003316040,        3.20,        1.26,       -5.46, 0.,  -6307143.543,   5069086.297,   -452468.392
2016-08-01T00:04:47.505,214.003327614,        3.20,        1.27,       -5.45, 0.,  -6306252.032,   5070195.350,   -452467.855
2016-08-01T00:04:48.505,214.003339188,        3.31,        1.31,       -5.32, 0.,  -6305360.326,   5071304.245,   -452467.318
2016-08-01T00:04:49.505,214.003350762,        3.44,        1.28,       -5.29, 0.,  -6304468.425,   5072412.984,   -452466.781
2016-08-01T00:04:50.506,214.003362337,        3.35,        1.28,       -5.35, 0.,  -6303576.330,   5073521.565,   -452466.244
2016-08-01T00:04:51.505,214.003373911,        3.31,        1.26,       -5.38, 0.,  -6302684.039,   5074629.990,   -452465.707
2016-08-01T00:04:52.506,214.003385485,        3.31,        1.29,       -5.42, 0.,  -6301791.554,   5075738.258,   -452465.170
2016-08-01T00:04:53.506,214.003397059,        3.26,        1.33,       -5.51, 0.,  -6300898.873,   5076846.369,   -452464.633
2016-08-01T00:04:54.506,214.003408633,        3.25,        1.23,       -5.55, 0.,  -6300005.998,   5077954.323,   -452464.096
2016-08-01T00:04:55.506,214.003420207,        3.29,        1.18,       -5.58, 0.,  -6299112.928,   5079062.120,   -452463.559
2016-08-01T00:04:56.506,214.003431781,        3.29,        1.19,       -5.52, 0.,  -6298219.663,   5080169.760,   -452463.022
2016-08-01T00:04:57.506,214.003443355,        3.25,        1.19,       -5.47, 0.,  -6297326.203,   5081277.243,   -452462.484
2016-08-01T00:04:58.505,214.003454929,        3.21,        1.19,       -5.54, 0.,  -6296432.549,   5082384.568,   -452461.947
2016-08-01T00:04:59.505,214.003466503,        3.07,        1.23,       -5.58, 0.,  -6295538.699,   5083491.737,   -452461.410
2016-08-01T00:05:00.505,214.003478077,        3.08,        1.20,       -5.57, 0.,  -6294644.656,   5084598.748,   -452460.873
2016-08-01T00:05:01.505,214.003489651,        3.20,        1.12,       -5.53, 0.,  -6293750.417,   5085705.602,   -452460.336
2016-08-01T00:05:02.505,214.003501225,        3.23,        1.10,       -5.46, 0.,  -6292855.984,   5086812.299,   -452459.799
2016-08-01T00:05:03.505,214.003512799,        3.28,        1.10,       -5.47, 0.,  -6291961.356,   5087918.838,   -452459.262
2016-08-01T00:05:04.505,214.003524374,        3.41,        1.17,       -5.43, 0.,  -6291066.534,   5089025.220,   -452458.725
2016-08-01T00:05:05.506,214.003535948,        3.52,        1.17,       -5.39, 0.,  -6290171.517,   5090131.445,   -452458.188
2016-08-01T00:05:06.506,214.003547522,        3.51,        1.17,       -5.48, 0.,  -6289276.306,   5091237.512,   -452457.651
2016-08-01T00:05:07.506,214.003559096,        3.40,        1.12,       -5.48, 0.,  -6288380.900,   5092343.422,   -452457.114
2016-08-01T00:05:08.506,214.003570670,        3.43,        1.10,       -5.52, 0.,  -6287485.300,   5093449.174,   -452456.577
2016-08-01T00:05:09.506,214.003582244,        3.41,        1.11,       -5.52, 0.,  -6286589.505,   5094554.769,   -452456.040
2016-08-01T00:05:10.506,214.003593818,        3.34,        1.13,       -5.40, 0.,  -6285693.516,   5095660.207,   -452455.503
2016-08-01T00:05:11.505,214.003605392,        3.36,        1.12,       -5.34, 0.,  -6284797.332,   5096765.486,   -452454.966
2016-08-01T00:05:12.505,214.003616966,        3.45,        1.11,       -5.34, 0.,  -6283900.955,   5097870.608,   -452454.429
2016-08-01T00:05:13.505,214.003628540,        3.44,        1.11,       -5.36, 0.,  -6283004.382,   5098975.573,   -452453.892
2016-08-01T00:05:14.505,214.003640114,        3.45,        1.15,       -5.32, 0.,  -6282107.616,   5100080.380,   -452453.355
2016-08-01T00:05:15.505,214.003651688,        3.42,        1.19,       -5.32, 0.,  -6281210.655,   5101185.029,   -452452.817
2016-08-01T00:05:16.505,214.003663262,        3.46,        1.21,       -5.26, 0.,  -6280313.500,   5102289.520,   -452452.280
2016-08-01T00:05:17.506,214.003674837,        3.57,        1.32,       -5.16, 0.,  -6279416.151,   5103393.854,   -452451.743
2016-08-01T00:05:18.505,214.003686411,        3.55,        1.36,       -5.13, 0.,  -6278518.607,   5104498.029,   -452451.206
2016-08-01T00:05:19.506,214.003697985,        3.53,        1.40,       -5.14, 0.,  -6277620.870,   5105602.048,   -452450.669
2016-08-01T00:05:20.506,214.003709559,        3.55,        1.45,       -5.15, 0.,  -6276722.938,   5106705.907,   -452450.132
2016-08-01T00:05:21.506,214.003721133,        3.55,        1.39,       -5.23, 0.,  -6275824.812,   5107809.610,   -452449.595
2016-08-01T00:05:22.506,214.003732707,        3.51,        1.38,       -5.34, 0.,  -6274926.492,   5108913.153,   -452449.058
2016-08-01T00:05:23.506,214.003744281,        3.51,        1.38,       -5.38, 0.,  -6274027.978,   5110016.540,   -452448.521
2016-08-01T00:05:24.506,214.003755855,        3.56,        1.39,       -5.42, 0.,  -6273129.270,   5111119.768,   -452447.984
2016-08-01T00:05:25.505,214.003767429,        3.56,        1.39,       -5.45, 0.,  -6272230.368,   5112222.838,   -452447.447
2016-08-01T00:05:26.505,214.003779003,        3.52,        1.36,       -5.53, 0.,  -6271331.272,   5113325.750,   -452446.910
2016-08-01T00:05:27.505,214.003790577,        3.42,        1.30,       -5.60, 0.,  -6270431.982,   5114428.504,   -452446.373
2016-08-01T00:05:28.505,214.003802151,        3.36,        1.24,       -5.58, 0.,  -6269532.499,   5115531.099,   -452445.836
2016-08-01T00:05:29.505,214.003813725,        3.27,        1.16,       -5.63, 0.,  -6268632.821,   5116633.537,   -452445.299
2016-08-01T00:05:30.505,214.003825299,        3.15,        1.16,       -5.73, 0.,  -6267732.949,   5117735.816,   -452444.762
2016-08-01T00:05:31.505,214.003836873,        3.06,        1.10,       -5.83, 0.,  -6266832.884,   5118837.937,   -452444.225
2016-08-01T00:05:32.506,214.003848446,        3.11,        1.05,       -5.85, 0.,  -6265932.625,   5119939.899,   -452443.688
2016-08-01T00:05:33.506,214.003860020,        3.12,        1.02,       -5.79, 0.,  -6265032.172,   5121041.704,   -452443.150
2016-08-01T00:05:34.506,214.003871594,        3.18,        1.06,       -5.73, 0.,  -6264131.525,   5122143.350,   -452442.613
2016-08-01T00:05:35.506,214.003883168,        3.25,        1.09,       -5.72, 0.,  -6263230.685,   5123244.837,   -452442.076
2016-08-01T00:05:36.506,214.003894742,        3.31,        1.09,       -5.74, 0.,  -6262329.651,   5124346.166,   -452441.539
2016-08-01T00:05:37.506,214.003906317,        3.37,        1.04,       -5.66, 0.,  -6261428.423,   5125447.337,   -452441.002
2016-08-01T00:05:38.505,214.003917891,        3.36,        1.05,       -5.63, 0.,  -6260527.002,   5126548.349,   -452440.465
2016-08-01T00:05:39.505,214.003929465,        3.28,        1.05,       -5.66, 0.,  -6259625.387,   5127649.203,   -452439.928
2016-08-01T00:05:40.505,214.003941039,        3.34,        1.05,       -5.64, 0.,  -6258723.578,   5128749.898,   -452439.391
2016-08-01T00:05:41.505,214.003952613,        3.34,        1.09,       -5.55, 0.,  -6257821.576,   5129850.434,   -452438.854
2016-08-01T00:05:42.505,214.003964187,        3.30,        1.11,       -5.57, 0.,  -6256919.381,   5130950.812,   -452438.317
2016-08-01T00:05:43.505,214.003975761,        3.29,        1.15,       -5.57, 0.,  -6256016.991,   5132051.031,   -452437.780
2016-08-01T00:05:44.506,214.003987335,        3.34,        1.11,       -5.57, 0.,  -6255114.409,   5133151.092,   -452437.243
2016-08-01T00:05:45.505,214.003998909,        3.32,        1.15,       -5.52, 0.,  -6254211.633,   5134250.994,   -452436.706
2016-08-01T00:05:46.506,214.004010483,        3.31,        1.17,       -5.51, 0.,  -6253308.663,   5135350.736,   -452436.169
2016-08-01T00:05:47.506,214.004022057,        3.30,        1.18,       -5.46, 0.,  -6252405.501,   5136450.321,   -452435.632
2016-08-01T00:05:48.506,214.004033631,        3.31,        1.18,       -5.49, 0.,  -6251502.145,   5137549.746,   -452435.095
2016-08-01T00:05:49.506,214.004045205,        3.33,        1.19,       -5.47, 0.,  -6250598.595,   5138649.012,   -452434.558
2016-08-01T00:05:50.506,214.004056780,        3.28,        1.16,       -5.48, 0.,  -6249694.852,   5139748.120,   -452434.021
2016-08-01T00:05:51.506,214.004068354,        3.31,        1.10,       -5.51, 0.,  -6248790.916,   5140847.068,   -452433.483
2016-08-01T00:05:52.505,214.004079928,        3.29,        1.09,       -5.47, 0.,  -6247886.787,   5141945.858,   -452432.946
2016-08-01T00:05:53.505,214.004091502,        3.33,        1.04,       -5.49, 0.,  -6246982.464,   5143044.488,   -452432.409
2016-08-01T00:05:54.505,214.004103076,        3.34,        1.02,       -5.46, 0.,  -6246077.949,   5144142.960,   -452431.872
2016-08-01T00:05:55.505,214.004114650,        3.30,        1.02,       -5.46, 0.,  -6245173.240,   5145241.272,   -452431.335
2016-08-01T00:05:56.505,214.004126224,        3.33,        0.99,       -5.46, 0.,  -6244268.338,   5146339.425,   -452430.798
2016-08-01T00:05:57.505,214.004137798,        3.32,        1.02,       -5.40, 0.,  -6243363.243,   5147437.420,   -452430.261
2016-08-01T00:05:58.505,214.004149372,        3.35,        0.97,       -5.39, 0.,  -6242457.955,   5148535.255,   -452429.724
